年,月,日,时,分,NEE,RE,GPP,LE,Hs
2017,1,27,0,30,-0.067792124,1.540380376,0.00000038 ,195.995,22.9297
2017,1,27,1,0,-0.066435736,1.509560374,0.00000037 ,286.384,31.684
2017,1,27,1,30,0.041621049,-0.945717629,0.00000037 ,434.896,23.3638
2017,1,27,2,0,0.026573106,-0.603796631,0.00000037 ,209.983,42.3203
2017,1,27,2,30,-0.12023312,2.731950366,0.00000037 ,202.069,26.983
2017,1,27,3,0,0.080042307,-1.818729636,0.00000036 ,179.795,61.7469
2017,1,27,3,30,0.000849393,-0.019299639,0.00000036 ,102.916,40.165
2017,1,27,4,0,0.046379498,-1.053839641,0.00000036 ,182.307,71.7003
2017,1,27,4,30,-0.031972561,0.726484356,0.00000036 ,213.608,42.9765
2017,1,27,5,0,-0.021985592,0.499559354,0.00000035 ,202.049,53.9502
2017,1,27,5,30,-0.030705953,0.697704351,0.00000035 ,78.7734,28.1843
2017,1,27,6,0,-0.011796792,0.268048349,0.00000035 ,57.7636,28.5996
2017,1,27,6,30,-0.068063225,1.546540346,0.00000035 ,41.338,14.7906
2017,1,27,7,0,-0.085841065,1.950490344,0.00000034 ,107.821,-5.14842
2017,1,27,7,30,-0.049631837,1.127740341,0.00000034 ,115.573,-7.28528
2017,1,27,8,0,0.01946241,-0.442226661,0.00000034 ,-41.871,22.6306
2017,1,27,8,30,-0.018811106,0.427428336,0.00000034 ,-14.0673,3.62957
2017,1,27,9,0,-0.00742211,0.168646334,0.00000033 ,40.3692,-99.6616
2017,1,27,9,30,-0.04854171,1.102970331,0.00000033 ,83.8352,-81.5124
2017,1,27,10,0,-0.048200632,1.095220265,0.00000027 ,122.397,-14.2863
2017,1,27,10,30,-0.030574803,0.694724284,0.00000028 ,155.976,-31.6177
2017,1,27,11,0,-0.024737581,0.562090318,0.00000032 ,133.912,34.763
2017,1,27,11,30,0.244069338,-5.545769598,0.00000040 ,151.126,87.0156
2017,1,27,12,0,-0.040858092,0.928382421,0.00000042 ,200.258,5.85883
2017,1,27,12,30,0.03587704,-0.815201572,0.00000043 ,185.158,-50.0627
2017,1,27,13,0,-0.053687799,1.219900433,0.00000043 ,131.589,33.4132
2017,1,27,13,30,-0.002185845,0.049667436,0.00000044 ,86.6689,14.6866
2017,1,27,14,0,-0.017665394,0.401395428,0.00000043 ,73.5603,3.72842
2017,1,27,14,30,-0.018837864,0.428036432,0.00000043 ,78.24,3.72842
2017,1,27,15,0,-0.019454709,0.442052436,0.00000044 ,116.487,6.99396
2017,1,27,15,30,-0.01183759,0.268975442,0.00000044 ,50.2814,11.4241
2017,1,27,16,0,-0.010508488,0.238775441,0.00000044 ,4.64973,2.43231
2017,1,27,16,30,-0.008507045,0.193298432,0.00000043 ,23.2073,5.85641
2017,1,27,17,0,-0.036904894,0.838557417,0.00000042 ,11.2877,-6.86716
2017,1,27,17,30,-0.085002674,1.931440401,0.00000040 ,86.7919,18.8076
2017,1,27,18,0,-0.115035098,2.613840384,0.00000038 ,154.586,23.1863
2017,1,27,18,30,-0.043201184,0.981622376,0.00000038 ,-23.1125,23.2752
2017,1,27,19,0,-0.005240535,0.119076369,0.00000037 ,-23.4363,-1.67849
2017,1,27,19,30,-0.009109674,0.206991357,0.00000036 ,-23.2736,-1.56461
2017,1,27,20,0,-0.009301117,0.21134128,0.00000028 ,-22.7546,-1.33328
2017,1,27,20,30,-0.008692591,0.197514275,0.00000028 ,-17.469,-0.393663
2017,1,27,21,0,-0.121633518,2.763770271,0.00000027 ,19.4086,23.2335
2017,1,27,21,30,-0.185614376,4.217550267,0.00000027 ,105.848,-1.24007
2017,1,27,22,0,-0.033164704,0.753572262,0.00000026 ,111.519,21.5998
2017,1,27,22,30,-0.18488733,4.201030258,0.00000026 ,106.925,17.4234
2017,1,27,23,0,-0.044657827,1.014720254,0.00000025 ,110.488,22.0735
2017,1,27,23,30,-0.072477428,1.646840249,0.00000025 ,207.517,19.0235
2017,1,27,24,0,-0.025902658,0.588563245,0.00000025 ,233.787,31.7166
2017,1,28,0,30,-0.096519651,2.19313024,0.00000024 ,392.29,80.373
2017,1,28,1,0,-0.18127895,4.119040236,0.00000024 ,584.865,88.4275
2017,1,28,1,30,-0.024667605,0.560500232,0.00000023 ,211.995,26.682
2017,1,28,2,0,-0.022016531,0.500262228,0.00000023 ,197.816,45.8724
2017,1,28,2,30,-0.030599933,0.695295223,0.00000022 ,271.869,45.8777
2017,1,28,3,0,-0.089070519,2.023870219,0.00000022 ,412.768,77.3807
2017,1,28,3,30,-0.064233035,1.459510215,0.00000022 ,192.452,32.1561
2017,1,28,4,0,-0.090579622,2.05816021,0.00000021 ,301.701,36.8851
2017,1,28,4,30,-0.056893928,1.292750206,0.00000021 ,229.4,53.6822
2017,1,28,5,0,-0.025213901,0.572913202,0.00000020 ,182.26,33.0083
2017,1,28,5,30,-0.06579583,1.495020198,0.00000020 ,98.3739,20.1625
2017,1,28,6,0,-0.0130601,0.296753194,0.00000019 ,38.879,6.36067
2017,1,28,6,30,-0.081262265,1.846450189,0.00000019 ,0.601748,18.9398
2017,1,28,7,0,-0.00215649,0.049000185,0.00000019 ,-17.4017,10.0134
2017,1,28,7,30,-0.002953071,0.067100181,0.00000018 ,-11.4113,-2.76447
2017,1,28,8,0,-0.009380776,0.213151177,0.00000018 ,-14.9576,8.60706
2017,1,28,8,30,-0.007901115,0.179530173,0.00000017 ,-11.1328,-3.08553
2017,1,28,9,0,-0.008204036,0.186413169,0.00000017 ,60.9077,55.8811
2017,1,28,9,30,-0.014973654,0.340233142,0.00000014 ,107.759,12.8781
2017,1,28,10,0,-0.020422224,0.464036124,0.00000012 ,127.171,61.2912
2017,1,28,10,30,-0.016565056,0.376393196,0.00000020 ,64.9098,-7.06924
2017,1,28,11,0,-0.007319963,0.166325268,0.00000027 ,108.068,-23.6706
2017,1,28,11,30,-0.024528753,0.557345346,0.00000035 ,200.061,-83.229
2017,1,28,12,0,0.008551583,-0.194309603,0.00000040 ,207.064,411.881
2017,1,28,12,30,0.721244682,-16.38819959,0.00000041 ,217.116,368.21
2017,1,28,13,0,-0.000482042,0.010953416,0.00000042 ,-14.5763,-32.1404
2017,1,28,13,30,-0.0058609,0.133172426,0.00000043 ,200.675,-8.08022
2017,1,28,14,0,-0.089048954,2.023380435,0.00000044 ,181.485,-37.5633
2017,1,28,14,30,-0.156692324,3.560380432,0.00000043 ,170.93,-1.93955
2017,1,28,15,0,-0.006549876,0.148827434,0.00000043 ,-26.3613,2.41654
2017,1,28,15,30,-0.010629295,0.241520427,0.00000043 ,35.4488,-55.0371
2017,1,28,16,0,0.00615361,-0.139822584,0.00000042 ,-25.8138,0.35665
2017,1,28,16,30,-0.009252134,0.210228395,0.00000040 ,-35.225,46.308
2017,1,28,17,0,-0.017066286,0.387782376,0.00000038 ,-22.4634,-0.841822
2017,1,28,17,30,-0.008904147,0.202321353,0.00000035 ,-28.9326,13.9577
2017,1,28,18,0,0.004370193,-0.099299666,0.00000033 ,-16.7782,1.27541
2017,1,28,18,30,-0.00675219,0.153424322,0.00000032 ,-35.6963,1.32202
2017,1,28,19,0,0.00189243,-0.04299969,0.00000031 ,-16.4456,0.323474
2017,1,28,19,30,-0.00167238,0.038000298,0.00000030 ,-18.1352,2.18091
2017,1,28,20,0,-0.000955017,0.021700282,0.00000028 ,-10.6252,2.36183
2017,1,28,20,30,-0.036518442,0.829776279,0.00000028 ,-3.24667,3.12577
2017,1,28,21,0,-0.063428532,1.441230276,0.00000028 ,136.526,23.6031
2017,1,28,21,30,0.027671596,-0.628756726,0.00000027 ,154.912,42.0264
2017,1,28,22,0,-0.032181784,0.731238271,0.00000027 ,41.3055,15.6403
2017,1,28,22,30,-0.0162679,0.369641268,0.00000027 ,125.983,29.2792
2017,1,28,23,0,-0.002451357,0.055700265,0.00000027 ,327.542,53.4697
2017,1,28,23,30,0.002182896,-0.049599737,0.00000026 ,204.381,62.9416
2017,1,28,24,0,-0.075921651,1.72510026,0.00000026 ,292.845,52.3767
2017,1,29,0,30,-0.062554934,1.421380257,0.00000026 ,227.116,19.5965
2017,1,29,1,0,-0.04131474,0.938758254,0.00000025 ,351.914,49.7839
2017,1,29,1,30,0.029622339,-0.673081748,0.00000025 ,152.577,23.4615
2017,1,29,2,0,-0.034253379,0.778309249,0.00000025 ,284.456,50.1195
2017,1,29,2,30,-0.010689589,0.242890246,0.00000025 ,341.117,53.9494
2017,1,29,3,0,-0.019262473,0.437684243,0.00000024 ,237.721,44.1643
2017,1,29,3,30,-0.016265128,0.369578241,0.00000024 ,228.555,35.3656
2017,1,29,4,0,0.020190468,-0.458769762,0.00000024 ,109.293,14.1198
2017,1,29,4,30,-0.018329681,0.416489235,0.00000024 ,195.615,55.5009
2017,1,29,5,0,-0.007576322,0.172150233,0.00000023 ,143.754,21.5884
2017,1,29,5,30,-0.032792643,0.74511823,0.00000023 ,107.805,16.3928
2017,1,29,6,0,-0.009589735,0.217899227,0.00000023 ,37.034,5.13538
2017,1,29,6,30,0.004009311,-0.091099776,0.00000022 ,-3.67267,6.98574
2017,1,29,7,0,-0.007331318,0.166583222,0.00000022 ,-23.8848,20.3758
2017,1,29,7,30,0.003600018,-0.081799781,0.00000022 ,-37.4753,3.0139
2017,1,29,8,0,0.002517372,-0.057199784,0.00000022 ,-29.9973,3.24806
2017,1,29,8,30,-0.003604419,0.081900214,0.00000021 ,-8.58365,0.37011
2017,1,29,9,0,-0.00136431,0.031000211,0.00000021 ,-12.6508,15.9834
2017,1,29,9,30,0.003305151,-0.075099842,0.00000016 ,103.059,-8.36335
2017,1,29,10,0,0.001870425,-0.042499813,0.00000019 ,130.884,-16.3792
2017,1,29,10,30,0.002468961,-0.056099792,0.00000021 ,155.337,-17.8219
2017,1,29,11,0,-0.007872597,0.178882233,0.00000023 ,-24.5924,0.604404
2017,1,29,11,30,5.68E-05,-0.001289731,0.00000027 ,197.271,-15.7235
2017,1,29,12,0,0.022737987,-0.516654671,0.00000033 ,131.279,-42.6606
2017,1,29,12,30,0.012816284,-0.291212584,0.00000042 ,224.789,-92.5486
2017,1,29,13,0,-0.01069399,0.242990419,0.00000042 ,174.162,1.36295
2017,1,29,13,30,-0.007157654,0.162637429,0.00000043 ,187.234,-6.74802
2017,1,29,14,0,-0.004610664,0.104764434,0.00000043 ,168.616,-0.805461
2017,1,29,14,30,0.000238974,-0.005429572,0.00000043 ,128.958,-0.698659
2017,1,29,15,0,-0.078226895,1.777480429,0.00000043 ,128.799,-2.80265
2017,1,29,15,30,0.00070416,-0.015999575,0.00000043 ,44.1003,20.1796
2017,1,29,16,0,-0.016243475,0.369086419,0.00000042 ,32.7014,9.93912
2017,1,29,16,30,-0.033191066,0.754171405,0.00000041 ,21.3026,-0.301383
2017,1,29,17,0,-0.029163447,0.662655393,0.00000039 ,17.9471,-0.652543
2017,1,29,17,30,-0.005316364,0.120799372,0.00000037 ,-11,-1.06959
2017,1,29,18,0,-0.001153062,0.026200333,0.00000033 ,-24.0838,-2.28739
2017,1,29,18,30,-0.001535949,0.034900293,0.00000029 ,-23.0458,-1.82474
2017,1,29,19,0,-0.002266977,0.05151078,0.00000028 ,-22.8554,28.2047
2017,1,29,19,30,-0.004959663,0.112694274,0.00000027 ,-8.77659,0.0497
2017,1,29,20,0,-0.067757356,1.539590235,0.00000024 ,-34.1862,-2.34926
2017,1,29,20,30,0.03419621,-0.777009773,0.00000023 ,-114.525,-4.61059
2017,1,29,21,0,-0.059163523,1.34432022,0.00000022 ,45.9355,15.1349
2017,1,29,21,30,-0.028401193,0.645335213,0.00000021 ,87.4205,9.88017
2017,1,29,22,0,-0.031258895,0.710268206,0.00000021 ,99.5452,8.06878
2017,1,29,22,30,-0.035982576,0.817600199,0.00000020 ,172.994,16.1107
2017,1,29,23,0,-0.020284517,0.460907193,0.00000019 ,186.636,22.4176
2017,1,29,23,30,-0.041040777,0.932533186,0.00000019 ,342.788,32.6719
2017,1,29,24,0,-0.013195342,0.299826179,0.00000018 ,326.665,51.6884
2017,1,30,0,30,-0.00706585,0.160551172,0.00000017 ,270.958,46.0313
2017,1,30,1,0,-0.027518177,0.625271166,0.00000017 ,218.607,31.9392
2017,1,30,1,30,-0.043058636,0.978383159,0.00000016 ,218.371,27.7139
2017,1,30,2,0,-0.016485926,0.374595152,0.00000015 ,166.253,16.6216
2017,1,30,2,30,-0.042141864,0.957552146,0.00000015 ,287.281,39.4613
2017,1,30,3,0,-0.00026362,0.00599014,0.00000014 ,155.736,22.0183
2017,1,30,3,30,-0.021765938,0.494568133,0.00000013 ,117.094,25.7108
2017,1,30,4,0,0.001681182,-0.038199873,0.00000013 ,208.894,39.6085
2017,1,30,4,30,-0.018752177,0.426089121,0.00000012 ,57.4444,17.4448
2017,1,30,5,0,-0.031546324,0.716799115,0.00000012 ,52.409,11.7777
2017,1,30,5,30,-0.017441075,0.396298109,0.00000011 ,74.9818,21.3151
2017,1,30,6,0,-0.010170887,0.231104104,0.00000010 ,119.637,17.575
2017,1,30,6,30,-0.020910031,0.475120098,0.00000010 ,13.895,7.34569
2017,1,30,7,0,0.029182547,-0.663088908,0.00000009 ,20.0494,44.1506
2017,1,30,7,30,-0.017532176,0.398368087,0.00000009 ,-9.45759,-7.93318
2017,1,30,8,0,-0.008203156,0.186393082,0.00000008 ,-25.3565,6.63038
2017,1,30,8,30,9.55E-05,-0.002169923,0.00000008 ,-16.1756,0.479574
2017,1,30,9,0,0.003428379,-0.077899928,0.00000007 ,43.1049,-17.3374
2017,1,30,9,30,0.001153062,-0.026199927,0.00000007 ,94.4132,-19.6247
2017,1,30,10,0,-0.009778758,0.222194105,0.00000011 ,97.3968,6.0739
2017,1,30,10,30,0.000349439,-0.007939868,0.00000013 ,-16.3979,33.9794
2017,1,30,11,0,-0.005804083,0.131881189,0.00000019 ,184.099,10.2123
2017,1,30,11,30,-0.004495445,0.102146222,0.00000022 ,203.362,11.958
2017,1,30,12,0,-0.003868479,0.08790025,0.00000025 ,222.934,6.91173
2017,1,30,12,30,0.000253938,-0.005769739,0.00000026 ,-12.8227,48.7017
2017,1,30,13,0,0.002803437,-0.063699728,0.00000027 ,228.607,3.59161
2017,1,30,13,30,0.008558185,-0.194459706,0.00000029 ,-29.0423,-3.62225
2017,1,30,14,0,0.014161714,-0.321783684,0.00000032 ,-54.2937,45.3811
2017,1,30,14,30,0.008442438,-0.191829672,0.00000033 ,-40.4477,10.8057
2017,1,30,15,0,-0.003085101,0.070100338,0.00000034 ,-37.4265,61.2117
2017,1,30,15,30,-0.001219077,0.027700329,0.00000033 ,61.8208,18.1043
2017,1,30,16,0,-0.005536986,0.125812307,0.00000031 ,-14.3996,-0.139492
2017,1,30,16,30,-0.004733011,0.107544262,0.00000026 ,-15.5032,-6.7908
2017,1,30,17,0,-0.02056244,0.467222236,0.00000024 ,-52.1956,-9.36834
2017,1,30,17,30,-0.004973174,0.113001211,0.00000021 ,-67.8711,-7.97861
2017,1,30,18,0,-0.005571006,0.126585193,0.00000019 ,-38.4633,-4.28625
2017,1,30,18,30,-0.00123228,0.02800019,0.00000019 ,-36.2566,25.5293
2017,1,30,19,0,-0.006342413,0.144113187,0.00000019 ,-24.0701,-1.81391
2017,1,30,19,30,-0.008831355,0.200667178,0.00000018 ,-35.1367,24.4902
2017,1,30,20,0,-0.039126826,0.889044174,0.00000017 ,-23.0413,-5.38371
2017,1,30,20,30,-0.010048539,0.22832417,0.00000017 ,25.0841,1.93978
2017,1,30,21,0,-0.008667065,0.196934165,0.00000017 ,48.467,5.33761
2017,1,30,21,30,-0.011965747,0.271887161,0.00000016 ,59.0577,9.27479
2017,1,30,22,0,-0.00123228,0.028000157,0.00000016 ,110.115,12.098
2017,1,30,22,30,-0.020808148,0.472805153,0.00000015 ,199.4,25.1854
2017,1,30,23,0,-0.019597081,0.445287149,0.00000015 ,210.894,25.3266
2017,1,30,23,30,-0.028218464,0.641183145,0.00000015 ,97.2651,21.2523
2017,1,30,24,0,0.007896494,-0.179424859,0.00000014 ,194.452,42.888
2017,1,31,0,30,-0.033167432,0.753634138,0.00000014 ,132.132,21.3458
2017,1,31,1,0,-0.038026752,0.864048134,0.00000013 ,133.452,19.7668
2017,1,31,1,30,-0.010868446,0.24695413,0.00000013 ,71.6297,26.9411
2017,1,31,2,0,-0.023410899,0.531945126,0.00000013 ,129.504,32.0448
2017,1,31,2,30,-0.077736183,1.766330122,0.00000012 ,126.535,15.8733
2017,1,31,3,0,-0.026276259,0.597052119,0.00000012 ,81.0837,36.3871
2017,1,31,3,30,-0.007265127,0.165079115,0.00000012 ,86.9112,20.919
2017,1,31,4,0,0.018901723,-0.429486889,0.00000011 ,122.774,28.7459
2017,1,31,4,30,-0.023109475,0.525096108,0.00000011 ,99.5986,28.4169
2017,1,31,5,0,0.002389743,-0.054299896,0.00000010 ,82.139,15.4719
2017,1,31,5,30,-0.002680209,0.060900101,0.00000010 ,98.5404,20.1021
2017,1,31,6,0,-0.009909028,0.225154097,0.00000010 ,23.8378,16.1323
2017,1,31,6,30,-0.039354094,0.894208094,0.00000009 ,33.7298,12.8226
2017,1,31,7,0,0.017465721,-0.39685791,0.00000009 ,125.963,24.1172
2017,1,31,7,30,8.98E-05,-0.002039913,0.00000009 ,-14.7267,3.71048
2017,1,31,8,0,-0.006786738,0.154209084,0.00000008 ,-14.7131,1.49789
2017,1,31,8,30,-0.003406374,0.077400081,0.00000008 ,-21.1771,1.3086
2017,1,31,9,0,-0.006880479,0.156339078,0.00000008 ,40.5851,2.88306
2017,1,31,9,30,-0.021145221,0.480464099,0.00000010 ,74.9559,14.1165
2017,1,31,10,0,-0.00149634,0.034000148,0.00000015 ,113.739,2.16536
2017,1,31,10,30,0.000796581,-0.01809984,0.00000016 ,124.418,14.6978
2017,1,31,11,0,-0.000248657,0.005650207,0.00000021 ,-24.0511,22.87
2017,1,31,11,30,-0.004789124,0.108819306,0.00000031 ,138.203,-14.5832
2017,1,31,12,0,-0.004389337,0.099735325,0.00000033 ,89.4322,68.5688
2017,1,31,12,30,-0.008835448,0.200760322,0.00000032 ,-18.4067,97.949
2017,1,31,13,0,-0.010802871,0.24546434,0.00000034 ,177.344,-28.1058
2017,1,31,13,30,-0.007188901,0.163347339,0.00000034 ,184.612,-1.88712
2017,1,31,14,0,0.000875799,-0.01989965,0.00000035 ,38.5244,-5.32851
2017,1,31,14,30,-0.006888885,0.15653035,0.00000035 ,-21.4091,4.21023
2017,1,31,15,0,-0.027710764,0.629647354,0.00000035 ,57.2918,61.2117
2017,1,31,15,30,-0.009796274,0.22259235,0.00000035 ,22.3605,-1.23025
2017,1,31,16,0,-0.00846035,0.192237342,0.00000034 ,-1.65059,-0.68453
2017,1,31,16,30,-0.000294735,0.006697328,0.00000033 ,-12.7774,0.662555
2017,1,31,17,0,-0.018490229,0.420137317,0.00000032 ,36.8522,-0.315764
2017,1,31,17,30,-0.026555546,0.603398306,0.00000031 ,153.507,19.7406
2017,1,31,18,0,-0.045759838,1.03976029,0.00000029 ,155.365,28.7871
2017,1,31,18,30,-0.078811348,1.790760284,0.00000028 ,137.934,25.5454
2017,1,31,19,0,0.011607726,-0.263751754,0.00000025 ,46.67,1.74812
2017,1,31,19,30,-0.035009691,0.795494248,0.00000025 ,94.4016,18.2337
2017,1,31,20,0,-0.037360925,0.848919246,0.00000025 ,89.0327,18.29
2017,1,31,20,30,-0.010497353,0.238522243,0.00000024 ,-28.2422,-1.41143
2017,1,31,21,0,-0.01155531,0.26256124,0.00000024 ,-35.023,-2.92406
2017,1,31,21,30,-0.038604384,0.877173238,0.00000024 ,170.835,9.93519
2017,1,31,22,0,-0.168405145,3.826520235,0.00000024 ,29.2875,22.8653
2017,1,31,22,30,-0.100331357,2.279740233,0.00000023 ,176.539,23.9392
2017,1,31,23,0,-0.030119784,0.68438523,0.00000023 ,178.687,21.769
2017,1,31,23,30,-0.111755473,2.539320227,0.00000023 ,335.865,36.8199
2017,1,31,24,0,-0.061863097,1.405660225,0.00000023 ,244.807,30.4965
2017,2,1,0,30,0.001751598,-0.039799778,0.00000022 ,324.483,73.6425
2017,2,1,1,0,-0.059520884,1.35244022,0.00000022 ,420.763,71.7351
2017,2,1,1,30,-0.012203357,0.277286217,0.00000022 ,272.185,40.9614
2017,2,1,2,0,-0.063524914,1.443420215,0.00000022 ,325.141,58.6001
2017,2,1,2,30,-0.031675977,0.719745212,0.00000021 ,296.381,43.346
2017,2,1,3,0,-0.090927741,2.066070209,0.00000021 ,284.081,39.6592
2017,2,1,3,30,-0.003657231,0.083100207,0.00000021 ,229.701,52.2537
2017,2,1,4,0,-0.009996255,0.227136204,0.00000020 ,243.16,39.5958
2017,2,1,4,30,-0.02457602,0.558419202,0.00000020 ,231.049,25.8663
2017,2,1,5,0,-0.035095114,0.797435199,0.00000020 ,150.132,17.8834
2017,2,1,5,30,-0.002521773,0.057300197,0.00000020 ,61.2925,10.6736
2017,2,1,6,0,0.009313704,-0.211626806,0.00000019 ,30.6924,-1.76065
2017,2,1,6,30,-0.042207218,0.959037192,0.00000019 ,6.98201,10.5381
2017,2,1,7,0,0.007473734,-0.169818811,0.00000019 ,-10.4364,4.58382
2017,2,1,7,30,0.007238765,-0.164479813,0.00000019 ,-11.4566,3.35551
2017,2,1,8,0,0.004202955,-0.095499816,0.00000018 ,-19.5327,0.716591
2017,2,1,8,30,0.003129111,-0.071099818,0.00000018 ,-16.4216,0.287112
2017,2,1,9,0,-0.000977022,0.022200179,0.00000018 ,-12.2959,1.43379
2017,2,1,9,30,-0.015342238,0.348608177,0.00000018 ,74.1545,84.6249
2017,2,1,10,0,0.000285185,-0.006479807,0.00000019 ,78.8832,-56.0445
2017,2,1,10,30,-0.016958637,0.385336228,0.00000023 ,88.1299,4.15396
2017,2,1,11,0,-0.011008309,0.250132276,0.00000028 ,63.467,-5.25068
2017,2,1,11,30,0.001073844,-0.024399683,0.00000032 ,177.43,0.790425
2017,2,1,12,0,-0.003753252,0.085282152,0.00000035 ,119.431,23.6187
2017,2,1,12,30,-0.001852821,0.042100391,0.00000039 ,177.174,-14.615
2017,2,1,13,0,-0.053687799,1.219900414,0.00000041 ,157.045,10.6364
2017,2,1,13,30,0.004623515,-0.105055539,0.00000046 ,112.764,-1.77561
2017,2,1,14,0,-0.014396067,0.327109469,0.00000047 ,106.748,-3.36726
2017,2,1,14,30,-0.005508952,0.125175467,0.00000047 ,82.6127,-7.05754
2017,2,1,15,0,-0.01115297,0.253419469,0.00000047 ,63.5993,44.0786
2017,2,1,15,30,-0.007042436,0.160019458,0.00000046 ,2.22152,-2.5697
2017,2,1,16,0,-0.009772068,0.222042446,0.00000045 ,-2.81487,5.47913
2017,2,1,16,30,-0.0100154,0.227571442,0.00000044 ,-1.42789,-0.000148
2017,2,1,17,0,-0.067964203,1.544290433,0.00000043 ,106.956,13.9871
2017,2,1,17,30,-0.052812,1.200000414,0.00000041 ,41.3529,15.1423
2017,2,1,18,0,-0.09906431,2.250950381,0.00000038 ,203.587,30.7986
2017,2,1,18,30,-0.012805106,0.290959355,0.00000036 ,-17.9767,-0.0883608
2017,2,1,19,0,-0.082187355,1.867470354,0.00000035 ,23.9944,3.56452
2017,2,1,19,30,-0.089843774,2.041440353,0.00000035 ,76.0186,7.55333
2017,2,1,20,0,-0.067551389,1.534910352,0.00000035 ,133.992,20.3883
2017,2,1,20,30,-0.046528252,1.057220351,0.00000035 ,143.374,26.3402
2017,2,1,21,0,-0.057902637,1.315670349,0.00000035 ,144.886,27.4539
2017,2,1,21,30,-0.138711158,3.151810348,0.00000035 ,39.5524,6.52713
2017,2,1,22,0,-0.414840901,9.426060347,0.00000035 ,129.971,31.9022
2017,2,1,22,30,-0.063656064,1.446400346,0.00000035 ,130.866,31.1488
2017,2,1,23,0,-0.061528621,1.398060345,0.00000035 ,213.632,30.54
2017,2,1,23,30,-0.007238677,0.164478344,0.00000034 ,232.612,26.3163
2017,2,1,24,0,-0.036953877,0.839670343,0.00000034 ,228.037,33.7612
2017,2,2,0,30,0.02001522,-0.454787658,0.00000034 ,65.1703,11.4381
2017,2,2,1,0,-0.016248096,0.369191341,0.00000034 ,154.002,28.3468
2017,2,2,1,30,-0.004040118,0.09180034,0.00000034 ,281.201,42.8481
2017,2,2,2,0,-0.073268288,1.664810339,0.00000034 ,114.071,25.7055
2017,2,2,2,30,-0.016184325,0.367742338,0.00000034 ,289.242,42.3003
2017,2,2,3,0,-0.107950809,2.452870337,0.00000034 ,294.578,30.6265
2017,2,2,3,30,-0.007084026,0.160964336,0.00000034 ,131.938,26.3232
2017,2,2,4,0,0.007547539,-0.171495665,0.00000034 ,291.054,72.1915
2017,2,2,4,30,-0.03408086,0.774389334,0.00000033 ,157.392,39.1471
2017,2,2,5,0,-0.036523239,0.829885333,0.00000033 ,101.642,22.2556
2017,2,2,5,30,-0.037517029,0.852466331,0.00000033 ,57.7932,23.4217
2017,2,2,6,0,-0.026368195,0.59914133,0.00000033 ,65.4566,23.6493
2017,2,2,6,30,-0.011405588,0.259159329,0.00000033 ,11.7911,3.9551
2017,2,2,7,0,0.003591216,-0.081599672,0.00000033 ,-8.43422,2.84647
2017,2,2,7,30,0.002851848,-0.064799673,0.00000033 ,97.3762,-2.20087
2017,2,2,8,0,0.001263087,-0.028699674,0.00000033 ,-10.0623,28.2921
2017,2,2,8,30,0.000361762,-0.008219675,0.00000033 ,-10.9213,3.02942
2017,2,2,9,0,-0.007544942,0.171437324,0.00000032 ,35.1831,-3.07172
2017,2,2,9,30,-0.031757704,0.721602286,0.00000029 ,95.7972,-34.3172
2017,2,2,10,0,-0.017838089,0.405319302,0.00000030 ,141.805,-88.9725
2017,2,2,10,30,-0.014298937,0.324902343,0.00000034 ,157.923,3.72153
2017,2,2,11,0,-0.014416796,0.327580385,0.00000039 ,170.076,-54.3245
2017,2,2,11,30,0.002793601,-0.063476059,0.00000044 ,-10.1259,-90.7619
2017,2,2,12,0,-0.012409588,0.281972484,0.00000048 ,246.594,-22.7608
2017,2,2,12,30,0.004588967,-0.104270492,0.00000051 ,-9.26039,-101.796
2017,2,2,13,0,-0.008670454,0.197011527,0.00000053 ,238.589,24.1626
2017,2,2,13,30,-0.269306432,6.119210542,0.00000054 ,-16.2987,68.1555
2017,2,2,14,0,0.049847927,-1.132649441,0.00000056 ,57.9049,-14.8176
2017,2,2,14,30,-0.014653614,0.332961562,0.00000056 ,86.1828,6.33077
2017,2,2,15,0,-0.013315754,0.302562576,0.00000058 ,70.6119,-4.29775
2017,2,2,15,30,-0.007103478,0.161406587,0.00000059 ,34.4125,28.9317
2017,2,2,16,0,-0.009214814,0.209380569,0.00000057 ,11.369,4.4574
2017,2,2,16,30,-0.007271464,0.165223543,0.00000054 ,11.3067,-0.671179
2017,2,2,17,0,0.072708921,-1.652099486,0.00000051 ,-32.4434,24.8028
2017,2,2,17,30,0.004583421,-0.10414451,0.00000049 ,-19.8794,-2.31009
2017,2,2,18,0,-0.694557018,15.78180047,0.00000047 ,-1.44785,25.1916
2017,2,2,18,30,-0.01355398,0.307975444,0.00000044 ,-22.272,0.0585902
2017,2,2,19,0,-0.130894102,2.97419042,0.00000042 ,44.5748,23.7231
2017,2,2,19,30,-0.039080968,0.888002397,0.00000040 ,171.361,34.822
2017,2,2,20,0,-0.066666348,1.514800383,0.00000038 ,132.216,27.5004
